Id,Id2,Geography,RECORD CODES - File Identification,RECORD CODES - State/US-Abbreviation (USPS),RECORD CODES - Summary Level,RECORD CODES - Geographic Component,RECORD CODES - Characteristic Iteration,RECORD CODES - Characteristic Iteration File Sequence Number,RECORD CODES - Logical Record Number,GEOGRAPHIC AREA CODES - Region,GEOGRAPHIC AREA CODES - Division,GEOGRAPHIC AREA CODES - State (FIPS),GEOGRAPHIC AREA CODES - County,GEOGRAPHIC AREA CODES - FIPS County Class Code,GEOGRAPHIC AREA CODES - County Size Code,GEOGRAPHIC AREA CODES - County Subdivision (FIPS),GEOGRAPHIC AREA CODES - FIPS County Subdivision Class Code,GEOGRAPHIC AREA CODES - County Subdivision Size Code,GEOGRAPHIC AREA CODES - Place (FIPS),GEOGRAPHIC AREA CODES - FIPS Place Class Code,GEOGRAPHIC AREA CODES - Place Size Code,GEOGRAPHIC AREA CODES - Census Tract,GEOGRAPHIC AREA CODES - Block Group,GEOGRAPHIC AREA CODES - Block,GEOGRAPHIC AREA CODES - Internal Use Code,GEOGRAPHIC AREA CODES - Consolidated City (FIPS),GEOGRAPHIC AREA CODES - FIPS Consolidated City Class Code,GEOGRAPHIC AREA CODES - Consolidated City Size Code,GEOGRAPHIC AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land (Census),GEOGRAPHIC AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS),GEOGRAPHIC AREA CODES - FIPS American Indian Area/Alaska Native Area/Hawaiian Home Land Class Code,GEOGRAPHIC AREA CODES - American Indian Trust Land/Hawaiian Home Land Indicator,GEOGRAPHIC AREA CODES - American Indian Tribal Subdivision (Census),GEOGRAPHIC AREA CODES - American Indian Tribal Subdivision (FIPS),GEOGRAPHIC AREA CODES - FIPS American Indian Tribal Subdivision Class Code,GEOGRAPHIC AREA CODES - Tribal Census Tract,GEOGRAPHIC AREA CODES - Tribal Block Group,GEOGRAPHIC AREA CODES - Alaska Native Regional Corporation (FIPS),GEOGRAPHIC AREA CODES - FIPS Alaska Native Regional Corporation Class Code,GEOGRAPHIC AREA CODES - Metropolitan Statistical Area/Micropolitan Statistical Area,GEOGRAPHIC AREA CODES - Metropolitan Statistical Area/Micropolitan Statistical Area Size Code,GEOGRAPHIC AREA CODES - Metropolitan Division,GEOGRAPHIC AREA CODES - Combined Statistical Area,GEOGRAPHIC AREA CODES - New England City and Town Area,GEOGRAPHIC AREA CODES - New England City and Town Area Size Code,GEOGRAPHIC AREA CODES - New England City and Town Area Division,GEOGRAPHIC AREA CODES - Combined New England City and Town Area,GEOGRAPHIC AREA CODES - Metropolitan Statistical Area/Micropolitan Statistical Area Principal City Indicator,GEOGRAPHIC AREA CODES - New England City and Town Area Principal City Indicator,GEOGRAPHIC AREA CODES - Urban Area,GEOGRAPHIC AREA CODES - Urban Area Size Code,GEOGRAPHIC AREA CODES - Urban Area Type,GEOGRAPHIC AREA CODES - Urban/Rural,GEOGRAPHIC AREA CODES - Congressional District (111th),GEOGRAPHIC AREA CODES - State Legislative District (Upper Chamber) (Year 1),GEOGRAPHIC AREA CODES - State Legislative District (Lower Chamber) (Year 1),GEOGRAPHIC AREA CODES - Voting District,GEOGRAPHIC AREA CODES - Voting District Indicator,GEOGRAPHIC AREA CODES - Reserved,GEOGRAPHIC AREA CODES - ZIP Code Tabulation Area (5 digit),GEOGRAPHIC AREA CODES - Subminor Civil Division (FIPS),GEOGRAPHIC AREA CODES - FIPS Subminor Civil Division Class Code,GEOGRAPHIC AREA CODES - School District (Elementary),GEOGRAPHIC AREA CODES - School District (Secondary),GEOGRAPHIC AREA CODES - School District (Unified),AREA CHARACTERISTICS - Area (Land),AREA CHARACTERISTICS - Area (Water),AREA CHARACTERISTICS - Area Name-Legal/Statistical Area Description (LSAD) Term-Part Indicator,AREA CHARACTERISTICS - Functional Status Code,AREA CHARACTERISTICS - Geographic Change User Note Indicator,AREA CHARACTERISTICS - Population Count (100%),AREA CHARACTERISTICS - Housing Unit Count (100%),AREA CHARACTERISTICS - Internal Point (Latitude),AREA CHARACTERISTICS - Internal Point (Longitude),AREA CHARACTERISTICS - Legal/Statistical Area Description Code,AREA CHARACTERISTICS - Part Flag,SPECIAL AREA CODES - Reserved,SPECIAL AREA CODES - Urban Growth Area,SPECIAL AREA CODES - State (ANSI),SPECIAL AREA CODES - County (ANSI),SPECIAL AREA CODES - County Subdivision (ANSI),SPECIAL AREA CODES - Place (ANSI),SPECIAL AREA CODES - Consolidated City (ANSI),SPECIAL AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land (ANSI),SPECIAL AREA CODES - American Indian Tribal Subdivision (ANSI),SPECIAL AREA CODES - Alaska Native Regional Corporation (ANSI),SPECIAL AREA CODES - Subminor Civil Division (ANSI),SPECIAL AREA CODES - Congressional District (113th),SPECIAL AREA CODES - Congressional District (114th),SPECIAL AREA CODES - Congressional District (115th),SPECIAL AREA CODES - State Legislative District (Upper Chamber) (Year 2),SPECIAL AREA CODES - State Legislative District (Upper Chamber) (Year 3),SPECIAL AREA CODES - State Legislative District (Upper Chamber) (Year 4),SPECIAL AREA CODES - State Legislative District (Lower Chamber) (Year 2),SPECIAL AREA CODES - State Legislative District (Lower Chamber) (Year 3),SPECIAL AREA CODES - State Legislative District (Lower Chamber) (Year 4),SPECIAL AREA CODES - American Indian Area/Alaska Native Area/Hawaiian Home Land Size Code,SPECIAL AREA CODES - Combined Statistical Area Size Code,SPECIAL AREA CODES - Combined NECTA Size Code,SPECIAL AREA CODES - Metropolitan Micropolitan Indicator,SPECIAL AREA CODES - NECTA Metropolitan Micropolitan Indicator,SPECIAL AREA CODES - Public Use Microdata Area
1500000US080770013015,80770013015,"Block Group 5, Census Tract 13.01, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198749,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1301,5,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,833710,118626,Block Group 5,S, ,1306,613,39.0493154,-108.5593194,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770013016,80770013016,"Block Group 6, Census Tract 13.01, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198750,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1301,6,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,728308,0,Block Group 6,S, ,1414,511,39.0462962,-108.5331006,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770013021,80770013021,"Block Group 1, Census Tract 13.02, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198752,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1302,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,3865537,77830,Block Group 1,S, ,2825,1111,39.0429705,-108.5113106,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770013022,80770013022,"Block Group 2, Census Tract 13.02, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198753,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1302,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1460990,0,Block Group 2,S, ,816,305,39.0303453,-108.5061729,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770013023,80770013023,"Block Group 3, Census Tract 13.02, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198754,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1302,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,2134511,28708,Block Group 3,S, ,1268,507,39.0287111,-108.5218817,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770014021,80770014021,"Block Group 1, Census Tract 14.02, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198756,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1402,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,2678746,72206,Block Group 1,S, ,1872,827,39.0873379,-108.6374441,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770014022,80770014022,"Block Group 2, Census Tract 14.02, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198757,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1402,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,7412517,0,Block Group 2,S, ,1305,547,39.0865612,-108.6665089,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770014023,80770014023,"Block Group 3, Census Tract 14.02, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198758,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1402,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,13908374,896537,Block Group 3,S, ,2821,1064,39.1131404,-108.6892388,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770014031,80770014031,"Block Group 1, Census Tract 14.03, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198760,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1403,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,3257381,110799,Block Group 1,S, ,2098,859,39.0747348,-108.6180216,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770014032,80770014032,"Block Group 2, Census Tract 14.03, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198761,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1403,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,5630393,652525,Block Group 2,S, ,1484,667,39.0591113,-108.5825234,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770014041,80770014041,"Block Group 1, Census Tract 14.04, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198763,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1404,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,9136148,0,Block Group 1,S, ,2335,1074,39.0603549,-108.6261561,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770014042,80770014042,"Block Group 2, Census Tract 14.04, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198764,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1404,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,7592867,0,Block Group 2,S, ,2373,1063,39.0588289,-108.6516748,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770015011,80770015011,"Block Group 1, Census Tract 15.01, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198766,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1501,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,751385,0,Block Group 1,S, ,1339,568,39.154555,-108.7239407,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770015012,80770015012,"Block Group 2, Census Tract 15.01, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198767,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1501,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,2316085,0,Block Group 2,S, ,2609,984,39.1675886,-108.7264259,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770015013,80770015013,"Block Group 3, Census Tract 15.01, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198768,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1501,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,3158881,368587,Block Group 3,S, ,1230,556,39.1524874,-108.7422631,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770015014,80770015014,"Block Group 4, Census Tract 15.01, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198769,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1501,4,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,10210928,282311,Block Group 4,S, ,4395,1750,39.1518097,-108.711653,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770015015,80770015015,"Block Group 5, Census Tract 15.01, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198770,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1501,5,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,2352833,0,Block Group 5,S, ,3237,1266,39.1685426,-108.7390023,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770015021,80770015021,"Block Group 1, Census Tract 15.02, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198772,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1502,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,505173008,4013673,Block Group 1,S, ,3030,1198,39.258285,-108.9133179,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770015022,80770015022,"Block Group 2, Census Tract 15.02, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198773,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1502,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,333594241,188949,Block Group 2,S, ,1736,665,39.2975105,-108.6915066,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770015023,80770015023,"Block Group 3, Census Tract 15.02, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198774,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1502,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,159287823,596493,Block Group 3,S, ,2448,984,39.2141223,-108.588404,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770016001,80770016001,"Block Group 1, Census Tract 16, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198776,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1600,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,18169058,0,Block Group 1,S, ,1254,531,39.1276854,-108.6071903,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770016002,80770016002,"Block Group 2, Census Tract 16, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198777,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1600,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,95774941,0,Block Group 2,S, ,2377,976,39.1583658,-108.5188416,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770017021,80770017021,"Block Group 1, Census Tract 17.02, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198779,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1702,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,9867651,104808,Block Group 1,S, ,890,416,39.0946697,-108.4082166,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770017022,80770017022,"Block Group 2, Census Tract 17.02, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198780,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1702,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,2713299,134453,Block Group 2,S, ,1769,770,39.1136652,-108.342495,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770017023,80770017023,"Block Group 3, Census Tract 17.02, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198781,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1702,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1850978,181999,Block Group 3,S, ,949,525,39.1023973,-108.3647403,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770017024,80770017024,"Block Group 4, Census Tract 17.02, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198782,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1702,4,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,37370247,54396,Block Group 4,S, ,847,356,39.1317335,-108.4392953,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770017031,80770017031,"Block Group 1, Census Tract 17.03, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198784,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1703,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,2187171,0,Block Group 1,S, ,1188,477,39.0997304,-108.4630333,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770017032,80770017032,"Block Group 2, Census Tract 17.03, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198785,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1703,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1566852,0,Block Group 2,S, ,1219,539,39.0880195,-108.4684954,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770017033,80770017033,"Block Group 3, Census Tract 17.03, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198786,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1703,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1282718,0,Block Group 3,S, ,1864,714,39.0954032,-108.4687452,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770017051,80770017051,"Block Group 1, Census Tract 17.05, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198788,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1705,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,2918670,0,Block Group 1,S, ,1455,557,39.0986726,-108.4379442,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770017052,80770017052,"Block Group 2, Census Tract 17.05, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198789,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1705,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,2568782,0,Block Group 2,S, ,1242,549,39.0871103,-108.4402042,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770017053,80770017053,"Block Group 3, Census Tract 17.05, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198790,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1705,3,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1292739,0,Block Group 3,S, ,2803,1064,39.0808903,-108.4500963,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770017061,80770017061,"Block Group 1, Census Tract 17.06, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198792,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1706,1,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,1299411,0,Block Group 1,S, ,3332,1336,39.0736629,-108.4501104,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
1500000US080770017062,80770017062,"Block Group 2, Census Tract 17.06, Mesa County, Colorado",PLST  ,CO,150,0,0,  ,198793,4,8,8,77,H1,  ,     ,  ,  ,     ,  ,  ,1706,2,    ,  ,     ,  ,  ,    ,     ,  , ,   ,     ,  ,      , ,     ,  ,24300,  ,99999,999,     ,  ,     ,   , , ,     ,  , , ,  ,   ,   ,      , ,   ,     ,     ,  ,     ,     ,     ,4054148,107277,Block Group 2,S, ,2676,959,39.0670184,-108.4366306,BG, ,      ,     ,1779779,198154,        ,        ,        ,        ,        ,        ,        ,  ,  ,  ,   ,   ,   ,   ,   ,   ,  ,  ,  ,1, ,
